"id","code","name"
3374,"565410","URETERONEOCECOCISTOPLASTIA"
3375,"565601","URETEROENTEROSTOMIA CUTANEA"
3376,"565610","URETEROCOLOSTOMIA"
3377,"565710","URETERONEOPROCTOSTOMIA (ANASTOMOSIS DE URETERES A RECTO AISLADO IN SITU) OPERACION DE HEINZ-BOYER"
3378,"565901","REVISION DE ANASTOMOSIS URETERO INTESTINAL VIA ABIERTA"
3379,"468102","DESPLAZAMIENTO DE CONTENIDO INTESTINAL POR ENDOSCOPIA"
3380,"468501","DILATACION DEL COLON POR COLONOSCOPIA"
3381,"540011","DRENAJE DE COLECCION DE LA PARED ABDOMINAL VIA PERCUTANEA"
3382,"540012","DRENAJE DE COLECCION DE LA PARED ABDOMINAL VIA LAPAROSCOPICA"
3383,"540013","DRENAJE DE COLECCION INTRAPERITONEAL VIA ABIERTA"
3384,"540014","DRENAJE DE COLECCION INTRAPERITONEAL VIA PERCUTANEA"
3385,"546100","NUEVO CIERRE DE DISRUPCION POSTOPERATORIA DE PARED ABDOMINAL (EVISCERACION) SOD"
3386,"546200","CIERRE RETARDADO DE HERIDA ABDOMINAL EN FASE DE GRANULACION SOD"
3387,"547001","CORRECCION PARCIAL DE GASTROSQUISIS CON DISPOSITIVO"
3388,"547101","CORRECCION TOTAL DE GASTROSQUISIS INTRAPARTO"
3389,"547102","CORRECCION TOTAL DE GASTROSQUISIS"
3390,"547103","CORRECCION TOTAL DE GASTROSQUISIS CON SEPARACION DE COMPONENTES DE PARED ABDOMINAL"
3391,"547201","CORRECCION PARCIAL DE ONFALOCELE CON DISPOSITIVO"
3392,"547202","CORRECCION TOTAL DE ONFALOCELE"
3393,"547203","CORRECCION TOTAL DE ONFALOCELE CON SEPARACION DE COMPONENTES DE PARED ABDOMINAL"
3394,"547401","EVENTRORRAFIA CON COLOCACION DE MALLA"
3395,"547403","EVENTRORRAFIA VIA ABIERTA"
3396,"547404","EVENTRORRAFIA VIA LAPAROSCOPICA"
3397,"553108","ABLACION DE LESION EN PELVIS RENAL VIA ENDOSCOPICA"
3398,"554001","NEFRECTOMIA PARCIAL POR LAPAROTOMIA"
3399,"554002","NEFRECTOMIA PARCIAL POR LUMBOTOMIA"
3400,"554003","NEFRECTOMIA PARCIAL POR LAPAROSCOPIA"
3401,"554102","HEMINEFRECTOMIA POR LUMBOTOMIA"
3402,"554103","HEMINEFRECTOMIA POR LAPAROTOMIA"
3403,"549002","INSERCION DE CATETER PERMANENTE PARA HEMODIALISIS"
3404,"549004","COLOCACION DE CATETER PERITONEAL IMPLANTABLE PARA QUIMIOTERAPIA INTRAARTERIAL"
3405,"549005","COLOCACION DE CATETER PARA DIALISIS PERITONEAL VIA ABIERTA"
3406,"549006","COLOCACION DE CATETER PARA DIALISIS PERITONEAL VIA PERCUTANEA"
3407,"549007","COLOCACION DE CATETER PARA DIALISIS PERITONEAL VIA LAPAROSCOPICA"
3408,"549011","RETIRO DE CATETER PERITONEAL PARA QUIMIOTERAPIA INTRAARTERIAL"
3409,"571210","CISTOSTOMIA VIA ABIERTA"
3410,"571220","CISTOSTOMIA VIA PERCUTANEA"
3411,"572101","VESICOSTOMIA (CUTANEA)"
3412,"572201","REVISION DE VESICOSTOMIA VIA ABIERTA"
3413,"573101","CISTOSCOPIA A TRAVES DE ESTOMA ARTIFICIAL O CISTOSTOMIA"
3414,"573102","CISTOSCOPIA A TRAVES DE ESTOMA CONGENITO"
3415,"573103","CISTOSCOPIA A TRAVES DE ESTOMA TRAUMATICO"
3416,"541504","RESECCION DE TUMOR RETROPERITONEAL VIA ABIERTA"
3417,"541505","RESECCION DE TUMOR RETROPERITONEAL VIA LAPAROSCOPICA"
3418,"541506","RESECCION DE TUMOR RETROPERITONEAL CON DISECCION DE ESTRUCTURAS VASCULARES U ORGANOS RETROPERITONEALES VIA ABIERTA"
3419,"541507","RESECCION DE TUMOR RETROPERITONEAL CON DISECCION DE ESTRUCTURAS VASCULARES U ORGANOS RETROPERITONEALES VIA LAPAROSCOPICA"
3420,"541601","RESECCION DE LESION BENIGNA O MALIGNA EN EPIPLON O EN MESENTERIO VIA ABIERTA"
3421,"565902","REVISION DE ANASTOMOSIS URETERO INTESTINAL VIA LAPAROSCOPICA"
3422,"566001","URETEROSTOMIA CUTANEA VIA ABIERTA"
3423,"566002","URETEROSTOMIA CUTANEA VIA LAPAROSCOPICA"
3424,"566201","REVISION DE ESTOMA DE URETEROSTOMIA CUTANEA VIA ABIERTA"
3425,"566202","REVISION DE ESTOMA DE URETEROSTOMIA CUTANEA VIA LAPAROSCOPICA"
3426,"567401","URETERONEOCISTOSTOMIA POR ANASTOMOSIS O REIMPLANTACION URETEROVESICAL VIA ABIERTA"
3427,"535302","HERNIORRAFIA EPIGASTRICA ENCARCELADA VIA LAPAROSCOPICA"
3428,"536001","HERNIORRAFIA LUMBAR VIA ABIERTA"
3429,"536002","HERNIORRAFIA LUMBAR VIA LAPAROSCOPICA"
3430,"536101","HERNIORRAFIA OBTURADORA VIA ABIERTA"
3431,"536102","HERNIORRAFIA OBTURADORA VIA LAPAROSCOPICA"
3432,"536201","HERNIORRAFIA ISQUIATICA VIA ABIERTA"
3433,"567402","URETERONEOCISTOSTOMIA POR ANASTOMOSIS O REIMPLANTACION URETEROVESICAL VIA LAPAROSCOPICA"
3434,"567403","URETERONEOCISTOSTOMIA CON TECNICA DE ALARGAMIENTO VESICAL (CON COLGAJO O PLIEGUE VESICAL) VIA ABIERTA"
3435,"567404","URETERONEOCISTOSTOMIA CON TECNICA DE ALARGAMIENTO VESICAL (CON COLGAJO O PLIEGUE VESICAL) VIA LAPAROSCOPICA"
3436,"567405","REANASTOMOSIS URETERO-VESICAL VIA ABIERTA"
3437,"567406","REANASTOMOSIS URETERO-VESICAL VIA LAPAROSCOPICA"
3438,"567501","TRANSURETERO-URETEROSTOMIA VIA ABIERTA"
3439,"554111","HEMINEFRECTOMIA POR LAPAROSCOPIA"
3440,"555101","NEFROURETERECTOMIA CON SEGMENTO DE VEJIGA VIA ABIERTA"
3441,"555102","NEFROURETERECTOMIA TOTAL (UNILATERAL)"
3442,"555103","NEFROURETERECTOMIA CON SEGMENTO VESICAL VIA LAPAROSCOPICA"
3443,"555201","NEFRECTOMIA DE RIÑON RESIDUAL O UNICO POR LUMBOTOMIA"
3444,"555202","NEFRECTOMIA DE RIÑON RESIDUAL O UNICO POR LAPAROTOMIA"
3445,"547501","REPARACION DE DIASTASIS DE RECTOS ABDOMINALES VIA ABIERTA"
3446,"547502","REPARACION DE DIASTASIS DE RECTOS ABDOMINALES VIA LAPAROSCOPICA"
3447,"547503","PLASTIA DE PARED ABDOMINAL VIA ABIERTA"
3448,"547504","PLASTIA DE PARED ABDOMINAL VIA LAPAROSCOPICA"
3449,"547505","RECONSTRUCCION DE PARED ABDOMINAL ANATOMICA Y FUNCIONAL VIA ABIERTA"
3450,"547506","RECONSTRUCCION DE PARED ABDOMINAL ANATOMICA Y FUNCIONAL VIA LAPAROSCOPICA"
3451,"536301","HERNIORRAFIA PERINEAL VIA ABIERTA"
3452,"536302","HERNIORRAFIA PERINEAL VIA LAPAROSCOPICA"
3453,"536303","HERNIORRAFIA PERINEAL ABORDAJE PERINEAL"
3454,"536501","HERNIORRAFIA LUMBAR ENCARCELADA VIA ABIERTA"
3455,"536502","HERNIORRAFIA LUMBAR ENCARCELADA VIA LAPAROSCOPICA"
3456,"536601","HERNIORRAFIA OBTURADORA ENCARCELADA VIA ABIERTA"
3457,"541602","RESECCION DE LESION BENIGNA O MALIGNA EN EPIPLON O EN MESENTERIO VIA LAPAROSCOPICA"
3458,"541701","LAVADO PERITONEAL TERAPEUTICO VIA ABIERTA"
3459,"541702","LAVADO PERITONEAL TERAPEUTICO VIA LAPAROSCOPICA"
3460,"541703","LAVADO PERITONEAL DIAGNOSTICO VIA ABIERTA"
3461,"541704","LAVADO PERITONEAL DIAGNOSTICO VIA LAPAROSCOPICA"
3462,"541801","MARSUPIALIZACION ABDOMINAL POR PANCREATITIS"
3463,"573201","CISTOSCOPIA TRANSURETRAL"
3464,"573301","BIOPSIA UNICA DE VEJIGA TRANSURETRAL"
3465,"573302","BIOPSIA MULTIPLE DE VEJIGA TRANSURETRAL"
3466,"573303","BIOPSIA UNICA DE VEJIGA VIA LAPAROSCOPICA"
3467,"573304","BIOPSIA MULTIPLE DE VEJIGA VIA LAPAROSCOPICA"
3468,"573401","BIOPSIA UNICA DE VEJIGA VIA ABIERTA"
3469,"567502","TRANSURETERO-URETEROSTOMIA VIA LAPAROSCOPICA"
3470,"568201","SUTURA DE LACERACION DE URETER O URETERORRAFIA VIA ABIERTA"
3471,"568202","SUTURA DE LACERACION DE URETER O URETERORRAFIA VIA LAPAROSCOPICA"
3472,"568301","CIERRE DE URETEROSTOMIA VIA ABIERTA"
3473,"568401","CIERRE DE FISTULA URETERO-ENTERICA O URETEROVISCERAL VIA ABIERTA"
3474,"568402","CIERRE DE FISTULA URETERO-ENTERICA O URETEROVISCERAL VIA LAPAROSCOPICA"
3475,"541901","CITORREDUCCION VIA ABIERTA"
3476,"541902","CITORREDUCCION VIA LAPAROSCOPICA"
3477,"542001","EXPLORACION INGUINAL VIA ABIERTA"
3478,"542002","EXPLORACION INGUINAL VIA LAPAROSCOPICA"
3479,"542101","LAPAROSCOPIA EXPLORATORIA"
3480,"542102","LAPAROSCOPIA DE PRECISION (ESTADIFICACION)"
3481,"542201","BIOPSIA DE PARED ABDOMINAL VIA ABIERTA"
3482,"549012","RETIRO DE CATETER PERMANENTE PARA HEMODIALISIS"
3483,"549013","RETIRO DE OTRO CATETER PERITONEAL"
3484,"549201","EXTRACCION DE CUERPO EXTRAÑO INTRAPERITONEAL (O DIU PERDIDO), POR LAPAROTOMIA"
3485,"549202","EXTRACCION DE CUERPO EXTRAÑO INTRAPERITONEAL (O DIU PERDIDO), POR LAPAROSCOPIA"
3486,"549300","CREACION DE FISTULA CUTANEOPERITONEAL SOD"
3487,"549400","CREACION DE DERIVACION CORTOCIRCUITO PERITONEO-VASCULAR SOD"
3488,"542202","BIOPSIA DE PARED ABDOMINAL VIA PERCUTANEA"
3489,"542203","BIOPSIA DE PARED ABDOMINAL VIA LAPAROSCOPICA"
3490,"542302","BIOPSIA DE PERITONEO VIA ABIERTA"
3491,"542303","BIOPSIA DE PERITONEO VIA PERCUTANEA"
3492,"542304","BIOPSIA DE PERITONEO VIA LAPAROSCOPICA"
3493,"542401","BIOPSIA DE MASA INTRAABDOMINAL VIA ABIERTA"
3494,"573402","BIOPSIA MULTIPLE DE VEJIGA VIA ABIERTA"
3495,"573500","BIOPSIA DE TEJIDO PERIVESICAL SOD"
3496,"574100","ABLACION TRANSURETRAL DE ADHERENCIAS INTRALUMINALES VESICALES SOD"
3497,"574201","RESECCION DE LESION VESICAL VIA ENDOSCOPICA"
3498,"574202","FULGURACION ENDOSCOPICA DE LESION VESICAL"
3499,"574203","ABLACION DE LESION VESICAL VIA ENDOSCOPICA"
3500,"542402","BIOPSIA DE MASA INTRAABDOMINAL VIA PERCUTANEA"
3501,"542403","BIOPSIA DE MASA INTRAABDOMINAL VIA LAPAROSCOPICA"
3502,"542801","PARACENTESIS ABDOMINAL DIAGNOSTICA VIA PERCUTANEA"
3503,"542802","PARACENTESIS ABDOMINAL TERAPEUTICA VIA PERCUTANEA"
3504,"542803","PARACENTESIS ABDOMINAL TERAPEUTICA VIA LAPAROSCOPICA"
3505,"542901","BIOPSIA POR PUNCION Y ASPIRACION GUIADA POR ECOENDOSCOPIA"
3506,"549501","PLICATURA DE PERITONEO NOBLE MODIFICADA"
3507,"549600","INYECCION DE AIRE EN CAVIDAD PERITONEAL SOD"
3508,"549700","INYECCION DE SUSTANCIA TERAPEUTICA DE ACCION LOCAL EN CAVIDAD PERITONEAL SOD"
3509,"549801","DIALISIS PERITONEAL MANUAL"
3510,"549802","DIALISIS PERITONEAL AUTOMATIZADA"
3511,"550101","MARSUPIALIZACION DE QUISTE RENAL POR NEFROTOMIA POR VIA ABIERTA"
3512,"575103","RESECCION DE SENO URACAL DE VEJIGA (URACOVESICAL) VIA ABIERTA"
3513,"575104","RESECCION DE SENO URACAL DE VEJIGA (URACOVESICAL) VIA LAPAROSCOPICA"
3514,"575105","RESECCION DE FISTULA URACAL VIA ABIERTA"
3515,"575106","RESECCION DE FISTULA URACAL VIA LAPAROSCOPICA"
3516,"575107","RESECCION DE URACO VIA ABIERTA"
3517,"575108","RESECCION DE URACO VIA LAPAROSCOPICA"
3518,"559500","PERFUSION LOCAL DE RIÑON SOD"
3519,"559601","INYECCION RENAL ESCLEROSANTE, VIA PERCUTANEA"
3520,"561101","MEATOTOMIA URETERAL VIA ABIERTA"
3521,"561102","MEATOTOMIA URETERAL VIA ENDOSCOPICA"
3522,"562101","EXPLORACION DE URETER POR URETEROTOMIA (VIA ABIERTA)"
3523,"563101","URETEROSCOPIA ANTEROGRADA DIAGNOSTICA"
3524,"568403","FISTULECTOMIA VESICO-URETERO-VAGINAL Y REIMPLANTE URETERAL VIA ABIERTA"
3525,"568404","FISTULECTOMIA VESICO-URETERO-VAGINAL Y REIMPLANTE URETERAL VIA LAPAROSCOPICA"
3526,"568701","URETEROPLASTIA O ANASTOMOSIS TERMINO-TERMINAL VIA ABIERTA"
3527,"568702","URETEROPLASTIA O ANASTOMOSIS TERMINO-TERMINAL DE URETER POR LAPAROSCOPIA"
3528,"568901","INJERTO DE URETER VIA ABIERTA"
3529,"568902","INJERTO DE URETER VIA LAPAROSCOPICA"
3530,"550102","EXPLORACION DE RIÑON POR NEFROTOMIA"
3531,"550104","DRENAJE DE COLECCION RENAL POR NEFROTOMIA"
3532,"550120","MARSUPIALIZACION DE QUISTE RENAL POR LAPAROSCOPIA"
3533,"550201","NEFROSTOMIA VIA ABIERTA"
3534,"550202","NEFROSTOMIA VIA PERCUTANEA"
3535,"550203","NEFROSTOMIA VIA LAPAROSCOPICA"
3536,"550204","RETIRO DE NEFROSTOMIA"
3537,"575202","RESECCION O FULGURACION SUPRAPUBICA DE LESION VESICAL, VIA ABIERTA"
3538,"575203","ENDOMETRECTOMIA DE VEJIGA VIA ABIERTA"
3539,"575204","ENDOMETRECTOMIA DE VEJIGA VIA LAPAROSCOPICA"
3540,"575205","RESECCION O FULGURACION SUPRAPUBICA DE LESION VESICAL VIA LAPAROSCOPICA"
3541,"575206","RESECCION DE DIVERTICULO VESICAL VIA LAPAROSCOPICA"
3542,"576001","CISTECTOMIA PARCIAL, VIA ABIERTA"
3543,"563102","URETEROSCOPIA RETROGRADA DIAGNOSTICA"
3544,"563301","BIOPSIA DE URETER ANTEROGRADA VIA ENDOSCOPICA"
3545,"563311","BIOPSIA DE URETER RETROGRADA VIA ENDOSCOPICA"
3546,"563321","BIOPSIADE URETER VIA LAPAROSCOPICA"
3547,"563401","BIOPSIA DE URETER VIA ABIERTA"
3548,"563510","ENDOSCOPIA (FLEXIBLE) DEL CONDUCTO ILEAL"
3549,"568903","RESECCION DE URETEROCELE Y REIMPLANTE DE URETER IPSILATERAL VIA ABIERTA"
3550,"568904","RESECCION DE URETEROCELE Y REIMPLANTE DE URETER IPSILATERAL VIA LAPAROSCOPICA"
3551,"568905","RESECCION ENDOSCOPICA DE URETEROCELE"
3552,"568906","REEMPLAZO DE URETER CON SEGMENTO ILEAL IMPLANTADO EN VEJIGA VIA ABIERTA"
3553,"568907","REEMPLAZO DE URETER CON SEGMENTO ILEAL IMPLANTADO EN VEJIGA VIA LAPAROSCOPICA"
3554,"568908","RECONSTRUCCION DE VIA URINARIA EN RIÑON TRASPLANTADO"
3555,"551101","EXPLORACION DE PELVIS RENAL POR PIELOTOMIA VIA ABIERTA"
3556,"551102","EXPLORACION DE PELVIS RENAL POR PIELOTOMIA VIA LAPAROSCOPICA"
3557,"551201","PIELOSTOMIA O INSERCION DE TUBO PARA DRENAJE DE PELVIS RENAL VIA ABIERTA"
3558,"551202","PIELOSTOMIA O INSERCION DE TUBO PARA DRENAJE DE PELVIS RENAL VIA PERCUTANEA"
3559,"551203","PIELOSTOMIA O INSERCION DE TUBO PARA DRENAJE DE PELVIS RENAL VIA LAPAROSCOPICA"
3560,"551204","RETIRO DE PIELOSTOMIA"
3561,"563520","ENDOSCOPIA (FLEXIBLE) DEL CONDUCTO COLONICO"
3562,"564101","URETERECTOMIA PARCIAL VIA ABIERTA"
3563,"564111","URETERECTOMIA PARCIAL POR LAPAROSCOPIA"
3564,"564120","ESCISION DE LESION URETERAL O PARA URETERAL"
3565,"564121","ABLACION DE LESION URETERAL VIA ENDOSCOPICA"
3566,"564130","ACORTAMIENTO O REMODELACION DE URETER CON REIMPLANTACION URETEROVESICAL"
3567,"576011","CISTECTOMIA PARCIAL POR LAPAROSCOPIA"
3568,"576060","RESECCION DE CUELLO VESICAL TRANSVESICAL"
3569,"576061","RESECCION TRANSURETRAL (ENDOSCOPICA) DE CUELLO VESICAL"
3570,"577301","EXTIRPACION TOTAL DE VEJIGA URINARIA CISTECTOMIA VIA ABIERTA"
3571,"577302","EXTIRPACION TOTAL DE VEJIGA URINARIA CISTECTOMIA VIA LAPAROSCOPICA"
3572,"577303","CISTECTOMIA TOTAL CON URETRECTOMIA VIA ABIERTA"
3573,"577304","CISTECTOMIA TOTAL CON URETRECTOMIA VIA LAPAROSCOPICA"
3574,"577305","EXENTERACION PELVICA MASCULINA (CON RECTO) VIA ABIERTA"
3575,"577306","EXENTERACION PELVICA MASCULINA (CON RECTO) VIA LAPAROSCOPICA"
3576,"577307","ESCISION O REMOCION DE VEJIGA, PROSTATA, VESICULAS SEMINALES Y TEJIDO GRASO CISTOPROSTATECTOMIA VIA ABIERTA"
3577,"577308","ESCISION O REMOCION DE VEJIGA, PROSTATA, VESICULAS SEMINALES Y TEJIDO GRASO CISTOPROSTATECTOMIA VIA LAPAROSCOPICA"
3578,"577309","ESCISION O REMOCION DE VEJIGA, URETRA Y TEJIDO GRASO EN MUJER VIA ABIERTA"
3579,"564140","ACORTAMIENTO O REMODELACION DE URETER CON REIMPLANTACION URETEROVESICAL POR LAPAROSCOPIA"
3580,"564201","URETERECTOMIA TOTAL O RESIDUAL POR VIA ABIERTA"
3581,"564211","URETERECTOMIA TOTAL O RESIDUAL POR LAPAROSCOPIA"
3582,"565101","URETEROILEOSTOMIA CUTANEA CIRUGIA DE BRICKER"
3583,"565201","URETEROSIGMOIDOSTOMIA"
3584,"565202","ANASTOMOSIS URETEROCOLONICA TUNELIZADA"
3585,"577310","ESCISION O REMOCION DE VEJIGA, URETRA Y TEJIDO GRASO EN MUJER VIA LAPAROSCOPICA"
3586,"577311","CISTOPROSTATECTOMIA RADICAL POR LAPAROSCOPIA MAS DERIVACION URINARIA (CONDUCTO ILEAL O SIMILAR) VIA ABIERTA"
3587,"577312","CISTOPROSTATECTOMIA RADICAL POR LAPAROSCOPIA MAS DERIVACION URINARIA (CONDUCTO ILEAL O SIMILAR) VIA LAPAROSCOPICA"
3588,"577313","CISTOPROSTATECTOMIA RADICAL MAS DERIVACION URINARIA (BOLSA CONTINENTE ORTOTOPICA) VIA ABIERTA"
3589,"577314","CISTOPROSTATECTOMIA RADICAL MAS DERIVACION URINARIA (BOLSA CONTINENTE ORTOTOPICA) VIA LAPAROSCOPICA"
3590,"552101","NEFROSCOPIA VIA PERCUTANEA"
3591,"552102","NEFROSCOPIA VIA LAPAROSCOPICA"
3592,"552103","NEFROSCOPIA VIA ENDOSCOPICA RETROGRADA"
3593,"552201","PIELOSCOPIA VIA PERCUTANEA"
3594,"552202","PIELOSCOPIA VIA LAPAROSCOPICA"
3595,"552203","PIELOSCOPIA VIA ENDOSCOPICA RETROGRADA"
3596,"552601","BIOPSIA RIÑON POR LUMBOTOMIA"
3597,"569001","DILATACION DE MEATO URETERAL"
3598,"569002","DILATACION URETERAL VIA ENDOSCOPICA"
3599,"569101","LIGADURA DE URETER VIA ABIERTA"
3600,"569102","LIGADURA DE URETER VIA LAPAROSCOPICA"
3601,"569801","INYECCION O INFILTRACION PARAURETERAL"
3602,"570101","LIMPIEZA Y DRENAJE TRANSURETRAL DE VEJIGA"
3603,"570501","HEMOSTASIA O CONTROL DE HEMORRAGIA VESICAL VIA ABIERTA"
3604,"552602","BIOPSIA RIÑON POR LAPAROTOMIA"
3605,"552603","BIOPSIA DE RIÑON VIA PERCUTANEA"
3606,"552604","BIOPSIA DE RIÑON VIA ENDOSCOPICA"
3607,"552605","BIOPSIA DE RIÑON VIA LAPAROSCOPICA"
3608,"552606","BIOPSIA TEJIDOS PERIRRENALES POR LUMBOTOMIA"
3609,"552607","BIOPSIA TEJIDOS PERIRRENALES POR LAPAROTOMIA"
3610,"552608","BIOPSIA TEJIDOS PERIRRENALES VIA PERCUTANEA"
3611,"577315","CISTOPROSTATECTOMIA RADICAL MAS DERIVACION URINARIA (BOLSA CONTINENTE NO ORTOTOPICA) VIA ABIERTA"
3612,"577316","CISTOPROSTATECTOMIA RADICAL MAS DERIVACION URINARIA (BOLSA CONTINENTE NO ORTOTOPICA) VIA LAPAROSCOPICA"
3613,"578101","SUTURA DE LACERACION O DESGARRO VESICAL CISTORRAFIA VIA ABIERTA"
3614,"578111","SUTURA DE VEJIGA POR LAPAROSCOPIA"
3615,"578201","CIERRE DE CISTOSTOMIA (FISTULECTOMIA VESICO-CUTANEA)"
3616,"578202","CIERRE DE VESICOSTOMIA"
3617,"578303","FISTULECTOMIA RECTO-VESICAL O RECTO-VESICO-VAGINAL VIA ABIERTA"
3618,"578304","FISTULECTOMIA RECTO-VESICAL O RECTO-VESICO-VAGINAL VIA LAPAROSCOPICA"
3619,"578305","FISTULECTOMIA VESICO-SIGMOIDO-VAGINAL VIA ABIERTA"
3620,"578306","FISTULECTOMIA VESICO-SIGMOIDO-VAGINAL VIA LAPAROSCOPICA"
3621,"578401","FISTULECTOMIA CERVICO-VESICAL"
3622,"578402","FISTULECTOMIA VESICO-VAGINAL"
3623,"464004","REUBICACION DE ESTOMA INTESTINAL VIA LAPAROSCOPICA"
3624,"519700","INSERCION DE CATETER BILIAR SOD"
3625,"584901","MARSUPIALIZACION DE DIVERTICULO URETRAL"
3626,"585001","LIBERACION DE ADHERENCIAS EN URETRA URETROLISIS"
3627,"585010","MEATOTOMIA URETRAL INTERNA"
3628,"586101","DILATACION DE URETRA POR URETROTOMIA EXTERNA"
3629,"524002","DRENAJE DE QUISTE O SEUDOQUISTE PANCREATICO VIA PERCUTANEA"
3630,"524003","DRENAJE DE QUISTE O SEUDOQUISTE PANCREATICO VIA LAPAROSCOPICA"
3631,"524101","DRENAJE TRANSGASTRICO ENDOSCOPICO DE QUISTE O SEUDOQUISTE PANCREATICO"
3632,"524102","DRENAJE TRANSAMPULAR ENDOSCOPICO DE QUISTE O SEUDOQUISTE PANCREATICO"
3633,"600110","DRENAJE DE COLECCION EN PROSTATA VIA ABIERTA"
3634,"600112","DRENAJE DE COLECCION EN PROSTATA VIA ENDOSCOPICA"
3635,"586102","DILATACION DE URETRA POR URETROTOMIA INTERNA"
3636,"586200","DILATACION DE UNION URETROVESICAL SOD"
3637,"586300","DILATACION DE URETRA POR SONDEO SOD"
3638,"588201","INSERCION DE DISPOSITIVO MEDICO URETRAL VIA ABIERTA"
3639,"588202","INSERCION DE DISPOSITIVO MEDICO URETRAL VIA ENDOSCOPICA"
3640,"589110","DRENAJE DE GLANDULA BULBOURETRAL"
3641,"522203","RESECCION DE LESION O TEJIDO DE PANCREAS VIA LAPAROSCOPICA"
3642,"595101","SUSPENSION URETRO VESICAL RETROPUBICA"
3643,"595102","PEXIA URETRAL RETROPUBICA"
3644,"595103","URETROCISTOPEXIA POR LAPAROSCOPIA"
3645,"596101","SUSPENSION PARAURETRAL ENDOSCOPICA"
3646,"596102","PEXIA PARAURETRAL O PERIURETRAL"
3647,"600201","PROSTATOLITOTOMIA VIA ABIERTA"
3648,"600202","PROSTATOLITOTOMIA VIA PERCUTANEA"
3649,"600203","PROSTATOLITOTOMIA VIA ENDOSCOPICA"
3650,"601101","BIOPSIA CERRADA DE PROSTATA POR ABORDAJE TRANSRECTAL"
3651,"601102","BIOPSIA CERRADA DE PROSTATA POR ABORDAJE PERINEAL"
3652,"601103","BIOPSIA CERRADA DE PROSTATA POR SATURACION ABORDAJE TRANSRECTAL"
3653,"589120","INCISION Y DRENAJE DE COLECCIONES PERIURETRALES O URINOSOS"
3654,"589200","ESCISION DE TEJIDO PERIURETRAL SOD"
3655,"589302","IMPLANTACION DE APARATO DE ESFINTER URINARIO INFLABLE VIA ABDOMINAL"
3656,"589303","IMPLANTACION DE APARATO DE ESFINTER URINARIO INFLABLE VIA PERINEAL"
3657,"589304","IMPLANTACION DE APARATO DE ESFINTER URINARIO INFLABLE VIA LAPAROSCOPICA"
3658,"589305","IMPLANTACION DE DISPOSITIVO PERIURETRAL"
3659,"601104","BIOPSIA CERRADA DE PROSTATA POR SATURACION ABORDAJE PERINEAL"
3660,"601201","BIOPSIA DE PROSTATA VIA ABIERTA"
3661,"601301","BIOPSIA CERRADA (PERCUTANEA) (AGUJA) DE VESICULAS SEMINALES POR ABORDAJE TRANSRECTAL"
3662,"601311","BIOPSIA DE VESICULA SEMINAL POR LAPAROSCOPIA"
3663,"601401","BIOPSIA DE VESICULA SEMINAL VIA ABIERTA"
3664,"601501","BIOPSIA DE TEJIDO PERIPROSTATICO VIA ABIERTA"
3665,"597101","CISTOURETROPEXIA CON DISPOSITIVO (SUSPENSION DEL MUSCULO ELEVADOR)"
3666,"597104","CISTOURETROPEXIA VAGINAL"
3667,"597105","AJUSTE DE DISPOSITIVO DE CISTOURETROPEXIA"
3668,"597106","REVISION O RETIRO DE DISPOSITIVO DE CISTOURETROPEXIA"
3669,"597201","INYECCION DE IMPLANTE EN CUELLO DE VEJIGA O INTRAURETRAL"
3670,"597202","INYECCION DE TOXINA BOTULINICA INTRAVESICAL"
3671,"621100","BIOPSIA CERRADA (PERCUTANEA) (AGUJA) DE TESTICULO SOD"
3672,"621200","BIOPSIA ABIERTA DE TESTICULO SOD"
3673,"621910","EXPLORACION ABDOMINAL DE TESTICULO NO DESCENDIDO VIA ABIERTA"
3674,"621911","EXPLORACION ABDOMINAL DE TESTICULO NO DESCENDIDO POR LAPAROSCOPIA"
3675,"622100","RESECCION DE LESION TESTICULAR SOD"
3676,"623001","ORQUIECTOMIA CON EPIDIDIDECTOMIA (RADICAL)"
3677,"589403","RETIRO DE APARATO DE ESFINTER URINARIO INFLABLE VIA ABDOMINAL"
3678,"589404","RETIRO DE APARATO DE ESFINTER URINARIO INFLABLE VIA PERINEAL"
3679,"589405","RETIRO DE APARATO DE ESFINTER URINARIO INFLABLE VIA LAPAROSCOPICA"
3680,"589406","RETIRO DE DISPOSITIVO PERIURETRAL"
3681,"589501","REVISION O SUSTITUCION QUIRURGICA DE DISPOSITIVO DE ESFINTER URINARIO ARTIFICIAL VIA ABDOMINAL"
3682,"589502","REVISION O SUSTITUCION QUIRURGICA DE DISPOSITIVO DE ESFINTER URINARIO ARTIFICIAL VIA PERINEAL"
3683,"610101","INCISION Y DRENAJE DE ESCROTO Y TUNICA VAGINALIS"
3684,"611101","BIOPSIA DE ESCROTO"
3685,"611102","BIOPSIA DE TUNICA VAGINALIS"
3686,"612100","REPARACION O ESCISION DE HIDROCELE HIDROCELECTOMIA DE TUNICA VAGINALIS SOD"
3687,"613101","RESECCION DE QUISTE SEBACEO EN ESCROTO"
3688,"613102","FULGURACION DE LESION ESCROTAL"
3689,"601502","BIOPSIA DE TEJIDO PERIPROSTATICO VIA LAPAROSCOPICA"
3690,"601A01","TRASLADO ASISTENCIAL BASICO ACUATICO PRIMARIO"
3691,"601A02","TRASLADO ASISTENCIAL BASICO ACUATICO SECUNDARIO"
